Suburb,Address,Rooms,Type,Price,Postcode,Bedrooms,Bathrooms,LandSize,BuildingArea,YearBuilt,CouncilArea,Region,PropertyCount
Hawthorn,8/136 Church St,2,u,7034332,3122,3,1,482,168,1969,Boroondara City Council,Southern Metropolitan,11308
Hawthorn,5/488 Glenferrie Rd,2,u,6942970,3122,3,1,482,168,1969,Boroondara City Council,Southern Metropolitan,11308
Hawthorn,4/14 Liddiard St,1,u,5624542,3122,3,1,482,168,1969,Boroondara City Council,Southern Metropolitan,11308
Hawthorn East,12/85 Pleasant Rd,2,u,7974093,3123,3,1,482,168,1969,Boroondara City Council,Southern Metropolitan,6482
Hawthorn East,401/480 Riversdale Rd,2,u,9640182,3123,3,1,482,168,1969,Boroondara City Council,Southern Metropolitan,6482
Hawthorn East,5/137 Victoria Rd,2,u,9709005,3123,3,1,482,168,1969,Boroondara City Council,Southern Metropolitan,6482
Heathmont,11 Doulton Av,3,h,5379870,3135,3,1,828,105,1960,Maroondah City Council,Eastern Metropolitan,3794
Heidelberg Heights,37 Collins St,2,h,187963,3081,2,1,482,168,1950,Banyule City Council,Eastern Metropolitan,2947
Heidelberg Heights,9 Heffernan Wk,3,t,11045653,3081,3,1,482,168,1969,Banyule City Council,Eastern Metropolitan,2947
Heidelberg Heights,1/74 Porter Rd,4,h,206384,3081,3,1,482,168,1969,Banyule City Council,Eastern Metropolitan,2947
Heidelberg Heights,12 Terry St,2,h,6482069,3081,2,1,482,168,1950,Banyule City Council,Eastern Metropolitan,2947
Heidelberg West,4/9 Exeter Ct,2,u,4550188,3081,3,1,482,168,1969,Banyule City Council,Eastern Metropolitan,2674
Heidelberg West,367 Liberty Pde,2,h,9923719,3081,2,1,482,168,1950,Banyule City Council,Eastern Metropolitan,2674
Highett,25 Haynes St,3,h,5045670,3190,3,2,728,137,1960,Bayside City Council,Southern Metropolitan,4794
Highett,229/286 Highett Rd,2,u,10599747,3190,3,1,482,168,1969,Bayside City Council,Southern Metropolitan,4794
Hillside,30 Beattys Rd,4,h,245212,3037,4,3,594,168,1969,Brimbank City Council,Western Metropolitan,5556
Hillside,12 Cynthia Ct,4,h,9247280,3037,4,2,651,194,2000,Brimbank City Council,Western Metropolitan,5556
Hillside,51 Landscape Dr,6,h,5911396,3037,3,1,482,168,1969,Brimbank City Council,Western Metropolitan,5556
Hillside,16 Rivergum Pl,5,h,5675784,3037,5,3,482,287,1969,Brimbank City Council,Western Metropolitan,5556
Hillside,66 Royal Cr,5,h,1254710,3037,5,2,727,244,1999,Brimbank City Council,Western Metropolitan,5556
Hillside,1 Stonybrook Bvd,4,h,6742781,3037,4,3,482,168,1969,Brimbank City Council,Western Metropolitan,5556
Hillside,17 The Grove,4,h,4490980,3037,4,2,482,267,1999,Brimbank City Council,Western Metropolitan,5556
Hoppers Crossing,6 Bolger Cr,3,h,3922225,3029,3,1,482,168,1969,Wyndham City Council,Western Metropolitan,13830
Hoppers Crossing,21 Casey Dr,3,h,5985258,3029,3,2,554,168,1969,Wyndham City Council,Western Metropolitan,13830
Hoppers Crossing,10 Harris Av,3,h,9505735,3029,3,1,552,112,1990,Wyndham City Council,Western Metropolitan,13830
Hoppers Crossing,61 Johnson Av,3,h,1484363,3029,3,1,482,168,1969,Wyndham City Council,Western Metropolitan,13830
Hoppers Crossing,46 Provence Gr,3,h,5847358,3029,3,2,309,168,2002,Wyndham City Council,Western Metropolitan,13830
Hoppers Crossing,32 Toulouse Cr,3,h,10049003,3029,3,2,482,154,2000,Wyndham City Council,Western Metropolitan,13830
Hoppers Crossing,6 Tucker Ct,5,h,4829094,3029,5,3,805,252,1990,Wyndham City Council,Western Metropolitan,13830
Hoppers Crossing,17 Yarrabee Dr,4,h,8488322,3029,4,2,670,168,1969,Wyndham City Council,Western Metropolitan,13830
Ivanhoe,197 Banksia St,4,h,3547153,3079,4,2,414,168,1950,Banyule City Council,Eastern Metropolitan,5549
Ivanhoe,3/18 Belmont Rd,3,u,5002752,3079,3,1,482,168,1969,Banyule City Council,Eastern Metropolitan,5549
Ivanhoe,29 Melcombe Rd,2,h,9882459,3079,2,1,557,168,1969,Banyule City Council,Eastern Metropolitan,5549
Ivanhoe,41 Myrtle St,4,h,6021968,3079,3,1,482,168,1969,Banyule City Council,Eastern Metropolitan,5549
Ivanhoe,10 Stanley St,3,h,7407154,3079,3,2,482,115,1955,Banyule City Council,Eastern Metropolitan,5549
Ivanhoe East,34 Cedric St,2,h,10478432,3079,2,1,482,168,1969,Banyule City Council,Eastern Metropolitan,1554
Jacana,5 Bessell Ct,2,h,3856624,3047,2,1,796,95,1960,Hume City Council,Northern Metropolitan,851
Jacana,9 Fox Ct,3,h,6808350,3047,3,1,316,84,1960,Hume City Council,Northern Metropolitan,851
Keilor,19 Faye Cr,5,h,5928362,3036,5,3,482,428,2000,Brimbank City Council,Western Metropolitan,2339
Keilor Downs,4 Gidgee Ct,3,h,1573470,3038,3,2,652,110,1990,Brimbank City Council,Western Metropolitan,3656
Keilor Downs,52 Morcambe Cr,3,h,6245589,3038,3,2,482,168,1969,Brimbank City Council,Western Metropolitan,3656
Keilor Downs,9 Odessa Av,4,h,4541729,3038,4,2,482,197,1979,Brimbank City Council,Western Metropolitan,3656
Keilor East,5 Milleara Rd,6,h,3224528,3033,6,3,637,168,1969,Brimbank City Council,Western Metropolitan,5629
Keilor East,84 Parkside Av,2,h,9834032,3033,2,1,482,168,1969,Brimbank City Council,Western Metropolitan,5629
Keilor East,178 Rachelle Rd,4,h,2557252,3033,4,2,564,180,1975,Brimbank City Council,Western Metropolitan,5629
Keilor East,52 West Gwy,2,h,5256625,3033,3,1,482,168,1969,Brimbank City Council,Western Metropolitan,5629
Keilor East,23 Woorite Pl,3,t,9028114,3033,3,2,677,168,1969,Brimbank City Council,Western Metropolitan,5629
Keilor Lodge,3 Dana Ct,4,h,1939256,3038,4,2,482,290,1990,Brimbank City Council,Western Metropolitan,570
Keilor Park,55 Spence St,5,h,4197294,3042,5,2,512,168,1970,Brimbank City Council,Western Metropolitan,1119
Kensington,306/72 Altona St,2,u,1842806,3031,3,1,482,168,1969,Melbourne City Council,Northern Metropolitan,5263
Kensington,25 Robertson St,2,h,6114579,3031,2,1,206,168,1969,Melbourne City Council,Northern Metropolitan,5263
Kensington,17 Serong St,3,t,4019852,3031,3,1,1466,116,1995,Melbourne City Council,Northern Metropolitan,5263
Kew,1A Glendene Av,3,h,10925084,3101,3,3,482,168,1950,Boroondara City Council,Southern Metropolitan,10331
Kew,1/325 High St,1,u,7573210,3101,3,1,482,168,1969,Boroondara City Council,Southern Metropolitan,10331
Kew,26 Oshaughnessy St,3,h,5364783,3101,3,1,482,168,1969,Boroondara City Council,Southern Metropolitan,10331
Kew East,21 Baker Av,5,h,5401126,3102,5,2,650,265,1950,Boroondara City Council,Southern Metropolitan,2671
Kew East,47 Bennett Pde,3,h,8744517,3102,3,1,579,168,1969,Boroondara City Council,Southern Metropolitan,2671
Kew East,45 Frater St,3,h,7256002,3102,3,2,697,168,1969,Boroondara City Council,Southern Metropolitan,2671
Kew East,1/20 Hartwood St,3,h,5184894,3102,3,1,482,168,1969,Boroondara City Council,Southern Metropolitan,2671
Keysborough,9 Carribean Dr,3,h,7483286,3173,3,1,539,168,1969,Greater Dandenong City Council,South-Eastern Metropolitan,8459
Keysborough,21 Serpentine Rd,3,h,10240151,3173,3,1,569,168,1970,Greater Dandenong City Council,South-Eastern Metropolitan,8459
Keysborough,10/72 Stanley Rd,2,t,6119456,3173,3,1,482,168,1969,Greater Dandenong City Council,South-Eastern Metropolitan,8459
Keysborough,9 Woomera Av,3,h,10021129,3173,3,1,588,118,1975,Greater Dandenong City Council,South-Eastern Metropolitan,8459
Kilsyth,1 Churchill Wy,2,h,4080463,3137,2,1,906,91,1950,Maroondah City Council,Eastern Metropolitan,4654
Kings Park,45 Grevillea Rd,4,h,8027953,3021,4,2,576,168,1976,Brimbank City Council,Western Metropolitan,2878
Kings Park,7 Shepherds Gr,5,h,8452760,3021,5,2,482,168,1969,Brimbank City Council,Western Metropolitan,2878
Kings Park,6 Timothy Ct,4,h,1614756,3021,4,2,482,168,1969,Brimbank City Council,Western Metropolitan,2878
Kingsbury,1/34 Highland St,3,u,953907,3083,3,1,482,168,1969,Darebin City Council,Northern Metropolitan,1414
Kingsville,55 Coronation St,3,h,1627172,3012,3,1,482,168,1910,Maribyrnong City Council,Western Metropolitan,1808
Kingsville,32 Empress Av,3,h,4548593,3012,3,2,275,168,1869,Maribyrnong City Council,Western Metropolitan,1808
Kurunjang,51 Archer Dr,4,h,7756720,3337,4,2,807,181,2008,Melton City Council,Northern Victoria,3553
Kurunjang,14 Narebar Ct,3,h,6737239,3337,3,2,482,152,1975,Melton City Council,Northern Victoria,3553
Lalor,4 Columbia Rd,3,h,8181148,3075,3,1,482,116,1978,Whittlesea City Council,Northern Metropolitan,8279
Lalor,19 Cyprus St,3,h,820687,3075,3,1,655,168,1969,Whittlesea City Council,Northern Metropolitan,8279
Lalor,60 McKimmies Rd,3,h,1618500,3075,3,1,554,168,1969,Whittlesea City Council,Northern Metropolitan,8279
Lalor,30 Mosaic Dr,3,h,2656522,3075,3,2,395,183,2011,Whittlesea City Council,Northern Metropolitan,8279
Lalor,5 Otway Ct,4,h,9117702,3075,4,1,543,168,1969,Whittlesea City Council,Northern Metropolitan,8279
Lalor,28 Partridge St,3,h,10756631,3075,3,1,535,168,1969,Whittlesea City Council,Northern Metropolitan,8279
Langwarrin,30 Leonard Dr,4,h,7950599,3910,4,2,657,660,1969,Frankston City Council,Eastern Victoria,8743
Langwarrin,20 Raneen Dr,3,h,9216263,3910,3,2,10120,116,2012,Frankston City Council,Eastern Victoria,8743
Laverton,20 Thomas St,3,h,8890078,3028,3,1,609,168,1969,Hobsons Bay City Council,Western Metropolitan,2004
Lower Plenty,5/3 Glenauburn Rd,4,t,221601,3093,3,1,482,168,1969,Banyule City Council,Eastern Metropolitan,1624
MacLeod,4/34 Glenmore St,3,u,10867837,3085,3,1,482,168,1969,Banyule City Council,Northern Metropolitan,4168
MacLeod,2/23 MacLeod Pde,2,u,5456671,3085,3,1,482,168,1969,Banyule City Council,Northern Metropolitan,4168
MacLeod,21 Wungan St,3,h,3914295,3085,3,1,482,168,1969,Banyule City Council,Northern Metropolitan,4168
Maidstone,13/12 Crefden St,2,u,5191881,3012,3,1,482,168,1969,Maribyrnong City Council,Western Metropolitan,3873
Maidstone,36/44 Eucalyptus Dr,2,u,8705306,3012,3,1,482,168,1969,Maribyrnong City Council,Western Metropolitan,3873
Maidstone,43 Fisher St,3,h,7992749,3012,3,2,482,116,1960,Maribyrnong City Council,Western Metropolitan,3873
Maidstone,11D Rooney St,3,t,5189901,3012,3,2,158,168,1969,Maribyrnong City Council,Western Metropolitan,3873
Maidstone,34 Suffolk St,3,h,5897027,3012,3,1,327,463,1960,Maribyrnong City Council,Western Metropolitan,3873
Malvern,3/395 Glenferrie Rd,2,u,1318698,3144,3,1,482,168,1969,Stonnington City Council,Southern Metropolitan,4675
Malvern,29 Gordon Gr,4,h,9919647,3144,4,3,522,168,1969,Stonnington City Council,Southern Metropolitan,4675
Malvern East,31 Belson St,3,h,3092472,3145,3,2,674,168,1969,Stonnington City Council,Southern Metropolitan,8801
Malvern East,2/8 Burke Rd,2,u,6953337,3145,3,1,482,168,1969,Stonnington City Council,Southern Metropolitan,8801
Malvern East,17 Millewa Av,4,h,8711596,3145,4,5,696,168,1969,Stonnington City Council,Southern Metropolitan,8801
Malvern East,114/141 Waverley Rd,1,u,8989794,3145,3,1,482,168,1969,Stonnington City Council,Southern Metropolitan,8801
Maribyrnong,51 MacEdon St,2,h,7791109,3032,2,2,696,146,1950,Maribyrnong City Council,Western Metropolitan,4918
Maribyrnong,7 Middle Rd,3,h,403203,3032,3,1,482,168,1969,Maribyrnong City Council,Western Metropolitan,4918
Maribyrnong,5/127 Raleigh Rd,2,t,7481528,3032,3,1,482,168,1969,Maribyrnong City Council,Western Metropolitan,4918
Maribyrnong,57 Wests Rd,3,t,5489203,3032,3,2,482,131,2002,Maribyrnong City Council,Western Metropolitan,4918
McKinnon,1/4 Glen Orme Av,3,t,1881609,3204,3,1,482,168,1969,Glen Eira City Council,Southern Metropolitan,2397
McKinnon,28 Lewis St,4,h,3876642,3204,4,2,655,204,1930,Glen Eira City Council,Southern Metropolitan,2397
McKinnon,273 McKinnon Rd,4,h,3334621,3204,4,1,620,168,1969,Glen Eira City Council,Southern Metropolitan,2397
Meadow Heights,1 Tamboon Ct,3,h,3117870,3048,3,2,425,161,1990,Hume City Council,Northern Metropolitan,4704
Melbourne,2009/568 Collins St,1,u,3240403,3000,3,1,482,168,1969,Melbourne City Council,Northern Metropolitan,17496
Melbourne,2608/620 Collins St,2,u,2877789,3000,3,1,482,168,1969,Melbourne City Council,Northern Metropolitan,17496
Melbourne,1216/74 Queens Rd,2,u,8275165,3000,3,1,482,168,1969,Melbourne City Council,Northern Metropolitan,17496
Melbourne,401/340 Russell St,2,u,2782841,3000,3,1,482,168,1969,Melbourne City Council,Northern Metropolitan,17496
Melbourne,54/461 St Kilda Rd,3,u,772202,3000,3,1,482,168,1969,Melbourne City Council,Northern Metropolitan,17496
Melton,7 Emil Ct,3,h,9405316,3337,3,2,813,168,1969,Melton City Council,Western Victoria,3600
Melton,111 Palmerston St,3,h,8172131,3337,3,1,441,168,1969,Melton City Council,Western Victoria,3600
Melton South,1/23 Hume Av,2,u,8343099,3338,3,1,482,168,1969,Melton City Council,Western Victoria,4718
Melton South,14 Thomas Av,3,h,6894827,3338,3,1,482,124,1970,Melton City Council,Western Victoria,4718
Melton West,9 Morrow St,3,h,8594100,3337,3,2,796,132,1980,Melton City Council,Northern Victoria,6065
Melton West,75 Westmelton Dr,3,h,7645346,3337,3,2,482,143,1980,Melton City Council,Northern Victoria,6065
Mentone,2/62 Balcombe Rd,2,h,3169127,3194,3,1,482,168,1969,Kingston City Council,South-Eastern Metropolitan,6162
Mentone,4A Delville Av,3,t,10162889,3194,3,2,482,160,2012,Kingston City Council,South-Eastern Metropolitan,6162
Mentone,71 Patty St,6,h,6412484,3194,6,4,845,168,1969,Kingston City Council,South-Eastern Metropolitan,6162
Mernda,25 Gael Ct,4,h,7656284,3754,4,3,622,168,1980,Whittlesea City Council,Northern Metropolitan,5812
Mernda,2 Grafton St,4,h,3090445,3754,4,2,430,168,1969,Whittlesea City Council,Northern Metropolitan,5812
Mernda,13 Gridley St,4,h,1348139,3754,4,2,482,294,2007,Whittlesea City Council,Northern Metropolitan,5812
Mernda,24 Maahu Ambl,3,t,6969966,3754,3,2,482,153,2010,Whittlesea City Council,Northern Metropolitan,5812
Mernda,5 McCulloch St,3,h,180572,3754,3,2,350,138,2012,Whittlesea City Council,Northern Metropolitan,5812
Mernda,23 Monarch Av,3,h,11080314,3754,3,2,482,155,2015,Whittlesea City Council,Northern Metropolitan,5812
Mernda,21 Riberry Cr,4,h,5307835,3754,4,2,592,168,1969,Whittlesea City Council,Northern Metropolitan,5812
Mernda,24 Stradling Ri,4,h,3185702,3754,3,1,482,168,1969,Whittlesea City Council,Northern Metropolitan,5812
Mernda,14 Tarwin Dr,3,h,1534178,3754,3,2,482,151,2007,Whittlesea City Council,Northern Metropolitan,5812
Mickleham,50 Callaway Dr,5,h,1693127,3064,5,3,482,361,2007,Hume City Council,Northern Metropolitan,1158
Mill Park,4 Berry Ct,4,h,7670402,3082,4,2,576,184,1980,Whittlesea City Council,Northern Metropolitan,10529
Mill Park,19 Blamey Av,3,h,720145,3082,3,1,744,168,1969,Whittlesea City Council,Northern Metropolitan,10529
Mill Park,4 Bolina Ct,3,h,9228481,3082,3,2,482,168,1969,Whittlesea City Council,Northern Metropolitan,10529
Mill Park,17 Clement Ct,4,h,1899066,3082,4,2,482,168,1969,Whittlesea City Council,Northern Metropolitan,10529
Mill Park,6 Hawkes Dr,3,h,1744626,3082,3,2,624,168,1969,Whittlesea City Council,Northern Metropolitan,10529
Mill Park,2/1 Mill Park Dr,2,u,3864075,3082,3,1,482,168,1969,Whittlesea City Council,Northern Metropolitan,10529
Mill Park,3/1 Morang Dr,3,u,7129513,3082,3,1,482,168,1969,Whittlesea City Council,Northern Metropolitan,10529
Mill Park,21 Packard Crse,3,h,6730308,3082,3,1,482,168,1969,Whittlesea City Council,Northern Metropolitan,10529
Mill Park,19 Randell Ct,3,h,5613913,3082,3,2,531,119,1985,Whittlesea City Council,Northern Metropolitan,10529
Mill Park,1 Sirius Ct,4,h,3531639,3082,4,2,390,168,1969,Whittlesea City Council,Northern Metropolitan,10529
Mill Park,21 Streeton Cct,3,h,4823002,3082,3,1,629,168,1969,Whittlesea City Council,Northern Metropolitan,10529
Mill Park,44 Thompson Cct,4,h,10530176,3082,4,2,597,223,1969,Whittlesea City Council,Northern Metropolitan,10529
Mitcham,1 Fawcett St,3,h,7329148,3132,3,1,697,168,1969,Whitehorse City Council,Eastern Metropolitan,6871
Mitcham,1/6 Grace Ct,2,h,3895712,3132,3,1,482,168,1969,Whitehorse City Council,Eastern Metropolitan,6871
Mitcham,2/54 Percy St,2,u,7920104,3132,3,1,482,168,1969,Whitehorse City Council,Eastern Metropolitan,6871
Mitcham,1/22 Walker Av,3,u,10582230,3132,3,1,482,168,1969,Whitehorse City Council,Eastern Metropolitan,6871
Mitcham,6 Walter St,3,h,8966843,3132,3,2,808,168,1969,Whitehorse City Council,Eastern Metropolitan,6871
Mont Albert,2/394 Mont Albert Rd,2,u,2554625,3127,3,1,482,168,1969,Boroondara City Council,Eastern Metropolitan,2079
Mont Albert,734 Whitehorse Rd,2,h,3942982,3127,2,1,482,168,1969,Boroondara City Council,Eastern Metropolitan,2079
Mont Albert,129 Windsor Cr,4,h,7405839,3127,4,2,584,168,1969,Boroondara City Council,Eastern Metropolitan,2079
Montmorency,56 Astley St,4,h,5305796,3094,4,2,482,213,1980,Banyule City Council,Eastern Metropolitan,3891
Montmorency,52 Kirwana Gr,3,h,2396939,3094,3,1,482,168,1969,Banyule City Council,Eastern Metropolitan,3891
Montmorency,84 Sackville St,3,h,2344565,3094,3,2,482,168,1969,Banyule City Council,Eastern Metropolitan,3891
Moonee Ponds,4/21 Learmonth St,2,h,8706468,3039,3,1,482,168,1969,Moonee Valley City Council,Western Metropolitan,6232
Moonee Ponds,8/719 Mt Alexander Rd,2,u,8541714,3039,3,1,482,168,1969,Moonee Valley City Council,Western Metropolitan,6232
Moonee Ponds,34 Wilson St,3,h,10134350,3039,3,1,349,168,1969,Moonee Valley City Council,Western Metropolitan,6232
Mooroolbark,4 Akima Tce,4,h,6537580,3138,4,2,482,168,1969,Yarra Ranges Shire Council,Eastern Victoria,8280
Mooroolbark,54 Barker Dr,4,h,3053714,3138,4,2,832,168,1969,Yarra Ranges Shire Council,Eastern Victoria,8280
Mooroolbark,24 Russell Av,4,h,8726305,3138,4,2,883,136,1980,Yarra Ranges Shire Council,Eastern Victoria,8280
Mooroolbark,6 Wandana St,4,h,6905452,3138,4,2,482,168,1969,Yarra Ranges Shire Council,Eastern Victoria,8280
Mordialloc,13/17 Collocott St,4,t,1435694,3195,3,1,482,168,1969,Kingston City Council,South-Eastern Metropolitan,3650
Mount Waverley,11B Avondale Gr,5,h,3491808,3149,5,3,482,168,1969,Monash City Council,Eastern Metropolitan,13366
Mount Waverley,4c Bales St,4,t,6320107,3149,4,3,482,168,1969,Monash City Council,Eastern Metropolitan,13366
Mount Waverley,3 Darbyshire Rd,3,h,10517186,3149,3,2,482,168,1969,Monash City Council,Eastern Metropolitan,13366
Mount Waverley,13 Dorgan St,2,h,9891724,3149,2,2,482,168,1969,Monash City Council,Eastern Metropolitan,13366
Mount Waverley,45 Grenfell Rd,3,h,6009585,3149,3,2,482,168,1969,Monash City Council,Eastern Metropolitan,13366
Mount Waverley,1 Heleus Ct,3,h,6841700,3149,3,1,482,129,1970,Monash City Council,Eastern Metropolitan,13366
Mount Waverley,4/454 High Street Rd,2,u,3596876,3149,3,1,482,168,1969,Monash City Council,Eastern Metropolitan,13366
Mount Waverley,10 Jack St,3,h,317488,3149,3,2,482,168,1969,Monash City Council,Eastern Metropolitan,13366
Mount Waverley,44 Josephine Av,5,h,7240460,3149,5,3,726,268,1970,Monash City Council,Eastern Metropolitan,13366
Mount Waverley,183 Lawrence Rd,3,u,5265011,3149,3,1,482,168,1969,Monash City Council,Eastern Metropolitan,13366
Mount Waverley,31 The Highway,5,h,3364325,3149,5,3,482,168,1969,Monash City Council,Eastern Metropolitan,13366
Mount Waverley,11 Toombah St,6,h,4861227,3149,6,3,482,168,1969,Monash City Council,Eastern Metropolitan,13366
Mount Waverley,1/532 Waverley Rd,3,u,4053280,3149,3,1,482,168,1969,Monash City Council,Eastern Metropolitan,13366
Mulgrave,2 Bentley Ct,3,h,6156399,3170,3,1,714,168,1969,Monash City Council,South-Eastern Metropolitan,7113
Mulgrave,65 Haverbrack Dr,4,h,7392822,3170,4,2,656,275,1970,Monash City Council,South-Eastern Metropolitan,7113
Mulgrave,33 Wanda St,3,h,642168,3170,3,1,650,122,1970,Monash City Council,South-Eastern Metropolitan,7113
Mulgrave,17 Windermere Cr,5,h,3598649,3170,5,4,569,168,1969,Monash City Council,South-Eastern Metropolitan,7113
Murrumbeena,2/9 Ardyne St,2,u,6721434,3163,3,1,482,168,1969,Glen Eira City Council,Southern Metropolitan,4442
